method_name,condition_name,n_seeds,n_failed,n_gross_error,failure_rate,gross_error_rate,unusable_rate,convergence_rate,displacement_rmse_mean_m,displacement_rmse_median_m,displacement_rmse_std_m,displacement_rmse_p05_m,displacement_rmse_p95_m,peak_absolute_error_mean_m,phase_rmse_mean_rad,runtime_s_mean
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.0",50,0,0,0.0,0.0,0.0,1.0,1.9235959859592993e-11,1.904724259710265e-11,2.372814866945743e-12,1.5985876508856127e-11,2.2925772868140856e-11,5.166197268209571e-11,0.00038199462818992095,0.00014554489996953634
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.728291039596248e-09,3.728495236685007e-09,2.4835516977117256e-12,3.724268120175603e-09,3.731841422433339e-09,6.644459059427607e-09,0.07403774804323783,3.062060077354545e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.608325863410973e-09,3.6081710034665277e-09,2.4213533430636676e-12,3.6041161446142313e-09,3.612270095520671e-09,6.127822446161086e-09,0.07165543631005034,7.89572999747179e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.6358624047674655e-10,2.6318556275428647e-10,2.9992668797714675e-11,2.221939355420997e-10,3.0704156475839616e-10,6.585527733664318e-10,0.005234390623698479,0.00010647813995092293
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.6358624047672716e-10,2.6318556275423575e-10,2.999266879774546e-11,2.2219393554204674e-10,3.0704156475864033e-10,6.585527733663961e-10,0.005234390623698094,7.550768008513841e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.407718934665123e-10,2.4242828794945327e-10,1.9782920265768653e-11,2.0832539949678566e-10,2.663798272553433e-10,6.015379990131933e-10,0.0047813350929538515,3.580794013032573e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.61700332892792e-09,3.6195702005539345e-09,3.947709848145113e-11,3.5455152693242453e-09,3.6734992161683352e-09,6.33114000463932e-09,0.07182775654974576,2.0978600023227045e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,1.0,2.633990793408483e-10,2.6391741675212525e-10,2.941712255871979e-11,2.2313387038254878e-10,3.0624298947984324e-10,6.595398047871267e-10,0.005230673910363614,0.00017266180004298803
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.7369740411054235e-09,3.737889652806041e-09,3.7430933280212753e-11,3.666044874306445e-09,3.791447060788481e-09,6.781269715052485e-09,0.07421017821866345,3.539119970810134e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.6170404892382887e-09,3.6195980861112984e-09,3.948262648643829e-11,3.5455183348968387e-09,3.6736652873465366e-09,6.332077630874017e-09,0.07182849449259064,8.549395992304199e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.156129912245634e-10,5.098719693300518e-10,6.469400825118997e-11,4.181744000390283e-10,6.393466520920147e-10,1.2505887601109902e-09,0.010239228731520524,0.0001060580800367461
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.156129912245638e-10,5.098719693300978e-10,6.46940082512089e-11,4.181744000389099e-10,6.393466520921295e-10,1.2505887601109931e-09,0.01023922873152053,7.315788003324997e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.73371898792167e-10,4.699306056237427e-10,5.394235902667738e-11,3.9035004292353615e-10,5.766273253227656e-10,1.1561797622618522e-09,0.00940038988407916,3.459110001131194e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.642963502868036e-09,3.645250258387746e-09,6.251282486184314e-11,3.547962615075883e-09,3.749809787019764e-09,6.65239254174582e-09,0.0723432830461818,2.0643580010073494e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,1.0,5.150263347578228e-10,5.067256744295051e-10,6.72372748663319e-11,4.151698043566247e-10,6.530277169398718e-10,1.2510784072358671e-09,0.010227578695830932,0.00018573609984741778
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.761502412772818e-09,3.7657134518111956e-09,6.155658760141971e-11,3.6566702999875444e-09,3.851804658131272e-09,6.9549254304911e-09,0.07469727146919954,3.462860022409586e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.643086604648241e-09,3.6453281706967952e-09,6.249260235819233e-11,3.5480291517661803e-09,3.749912001930526e-09,6.653389161762591e-09,0.07234572764572882,8.892191997802002e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,,1.0522564930778916e-09,1.0660352214467136e-09,1.0090131449990162e-10,8.721801428968195e-10,1.1898985394394355e-09,2.573455213501595e-09,0.020896088927595854,0.00010136178014363395
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,,1.0522564930778745e-09,1.0660352214466915e-09,1.0090131449989031e-10,8.72180142896816e-10,1.1898985394394564e-09,2.573455213501612e-09,0.020896088927595508,8.341482000105315e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.7169817656659e-10,9.800279664184209e-10,9.278326449063537e-11,8.076411885029711e-10,1.096410991035649e-09,2.3791578014067447e-09,0.01929633282558911,3.378896009962773e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.742451250516937e-09,3.751645633575989e-09,1.557947745787832e-10,3.4816896822996188e-09,3.995371279100911e-09,7.441178225793237e-09,0.07431894661846995,2.0647360033763108e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,1.0,1.0502261364057461e-09,1.0717188069608896e-09,1.0081543247594217e-10,8.680610637893728e-10,1.179380220390869e-09,2.5852372702620563e-09,0.020855769372568167,0.00020906115996695008
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.848725142618543e-09,3.8671767637944e-09,1.5904392073363113e-10,3.588570293387496e-09,4.095222317884674e-09,7.602000332512601e-09,0.07642937189466967,3.3614400854276027e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.742966547855038e-09,3.752311669653906e-09,1.559451328678155e-10,3.4819941941709488e-09,3.996050780333214e-09,7.445457741396806e-09,0.07432917957884788,8.520094002960832e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.511928645233823e-09,1.486565571052821e-09,1.7673486908436837e-10,1.2415771693603096e-09,1.860298047462501e-09,3.761235130020712e-09,0.030024424302266414,0.00010152574002859183
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.511928645233818e-09,1.486565571052778e-09,1.7673486908438047e-10,1.2415771693603034e-09,1.8602980474625501e-09,3.761235130020696e-09,0.030024424302266324,8.41328599199187e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.408830037141781e-09,1.402765090603506e-09,1.7380973490897513e-10,1.1708324792242742e-09,1.7004341895552967e-09,3.470154991217536e-09,0.02797705496106987,3.937782010325463e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.8931490046821144e-09,3.906808784075837e-09,1.785647448004073e-10,3.5791643737580384e-09,4.192505366495856e-09,8.066723146020486e-09,0.07731155696864567,2.265661996716517e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,1.0,1.5241977905737172e-09,1.5079727387208373e-09,1.7574941025976583e-10,1.2566108881250104e-09,1.831421691397251e-09,3.792083035446948e-09,0.030268069415197118,0.00021310585994797294
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.995555738331184e-09,4.0220160480922276e-09,1.7700453146134147e-10,3.6896958737983867e-09,4.256463420740097e-09,8.221440549770851e-09,0.07934518681763458,3.3719000384735407e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.894758808953363e-09,3.908319499207307e-09,1.7875395378660557e-10,3.5798262881330846e-09,4.194116276531378e-09,8.071556036595093e-09,0.07734352504242742,8.145870000589639e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,,2.042638797771467e-09,2.0691687243580167e-09,2.58121830888854e-10,1.6720968138642645e-09,2.4721371460747852e-09,5.0586148122969394e-09,0.040563457907814966,0.00010871740001675789
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,,2.042638797771498e-09,2.0691687243580175e-09,2.581218308888857e-10,1.672096813864272e-09,2.4721371460747613e-09,5.0586148122969584e-09,0.04056345790781559,7.528094001827413e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.895403369363142e-09,1.8654877889343658e-09,2.3635211753739693e-10,1.5488799076394107e-09,2.312841776223983e-09,4.7344011397475265e-09,0.03763960367117944,3.420591994654387e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.128081657237846e-09,4.12865212153258e-09,2.995115596380931e-10,3.71339234764289e-09,4.5380236059812346e-09,9.047573763267975e-09,0.08197693430971677,2.5242160045308993e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,1.0,2.0615779808004763e-09,2.0744199439994787e-09,2.6580183403531013e-10,1.6510750689892999e-09,2.4897160647730644e-09,5.133580391297866e-09,0.040939559034672925,0.0002467607600920019
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.208339684516154e-09,4.2431712281527814e-09,2.905791096247309e-10,3.793032722346166e-09,4.570473394725918e-09,9.035251847331713e-09,0.08357072715983778,3.1392199707624967e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.130474725300114e-09,4.13100424150407e-09,2.9957025566665167e-10,3.7198754338744642e-09,4.5430731172006135e-09,9.058026300596934e-09,0.08202445671833854,8.086274001470884e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.5668961648395332e-09,2.5177949738065457e-09,3.5466308780563956e-10,1.9893003803181752e-09,3.117548433587072e-09,6.067443601345624e-09,0.05097434977236214,0.00010629545999108813
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.5668961648395353e-09,2.5177949738065093e-09,3.546630878056454e-10,1.9893003803181665e-09,3.117548433587011e-09,6.067443601345586e-09,0.0509743497723622,8.17766398722597e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.3837364419182725e-09,2.3444841502402602e-09,3.227717488330103e-10,1.8925754841566e-09,2.8505053809297097e-09,5.562810274349744e-09,0.04733709793947356,3.6544599915941944e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.298167594400365e-09,4.244168267463112e-09,4.192165993317623e-10,3.7351541363925095e-09,5.0119423465108615e-09,9.618108392223239e-09,0.08535456219004994,2.184748000217951e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,1.0,2.5972485440304222e-09,2.6125329949730687e-09,3.7944575034369945e-10,1.979058115430505e-09,3.1993087121453653e-09,6.137834466285815e-09,0.05157709826468243,0.00023695983998550218
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.410939202124753e-09,4.363720606921506e-09,4.185047167084772e-10,3.856821994708343e-09,5.167701030278926e-09,9.77434270177156e-09,0.08759402144643708,3.1849599326960742e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.302764952835379e-09,4.24705984760205e-09,4.207659988521297e-10,3.736088052126059e-09,5.019016192635406e-09,9.628641928149512e-09,0.08544585819185374,8.599165999839897e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,,3.1146422277365424e-09,3.1097263793433656e-09,3.073612035533452e-10,2.659406560153476e-09,3.6904865790477127e-09,7.338732730330585e-09,0.0618516886296945,0.00011298713994619902
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,,3.1146422277365345e-09,3.1097263793433726e-09,3.0736120355333354e-10,2.659406560153456e-09,3.690486579047521e-09,7.338732730330579e-09,0.06185168862969432,7.384227992588422e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.879323063286744e-09,2.911022894292957e-09,2.5427738593998257e-10,2.4261725979865445e-09,3.2417976645634227e-09,6.815613177124386e-09,0.05717863579603852,3.640268001618097e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.680473068473411e-09,4.703493297817151e-09,3.2961462815224246e-10,4.190150031363834e-09,5.083592168329646e-09,1.040104095938635e-08,0.09294652216966463,2.1871540029678725e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,1.0,3.1814787948691646e-09,3.179965884125308e-09,3.264383046563403e-10,2.66737801755413e-09,3.6995512990555518e-09,7.464315270313491e-09,0.0631789532838981,0.0002558242199665983
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.771210636167983e-09,4.879341167530096e-09,3.484075075636004e-10,4.202539940928431e-09,5.194706653908681e-09,1.0662691735279746e-08,0.0947484215127359,3.1690200376033316e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.6872648762689005e-09,4.705436348880645e-09,3.306595732428143e-10,4.192606947021257e-09,5.090404368740673e-09,1.0420817893267442e-08,0.0930813963382797,9.273026007576846e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,,4.044289519933874e-09,4.044924935465063e-09,5.665507800288491e-10,3.2312409163233357e-09,5.0976850114108995e-09,9.527839867261981e-09,0.0803129598281571,0.00010823481996339978
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,,4.04428951993388e-09,4.044924935465094e-09,5.665507800288602e-10,3.231240916323321e-09,5.097685011411041e-09,9.527839867261935e-09,0.08031295982815723,7.573504000902176e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,,3.727017448498004e-09,3.719958005159688e-09,4.568714812716402e-10,3.0529037727494935e-09,4.3111851108301814e-09,9.015736610568435e-09,0.07401245661189824,3.4863539985963145e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.290857148612002e-09,5.303362769707469e-09,5.415635673838574e-10,4.4607039427349555e-09,6.2129319251778945e-09,1.2568103731123685e-08,0.10506774936329016,2.283423993503675e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,1.0,4.209864832305677e-09,4.105841445679777e-09,6.51944556109372e-10,3.407274656027033e-09,5.179445444026522e-09,9.928500396965293e-09,0.08360101409467474,0.00029694199987716273
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.310643775864403e-09,5.3228272424778506e-09,5.198064270863971e-10,4.5308732784929115e-09,6.169314540524146e-09,1.2481743614501464e-08,0.10546067934316035,3.1875399690761695e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.309348355528372e-09,5.3130608213644876e-09,5.441216603469911e-10,4.469557872026368e-09,6.243675401632868e-09,1.2604906280312101e-08,0.10543495441894425,9.537662004731829e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,,5.284191116200657e-09,5.2635080620412e-09,6.170599260649551e-10,4.379925084441246e-09,6.31319430739223e-09,1.3145974368883721e-08,0.10493537288761337,0.00010450707999552833
halir_flusser,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,,5.28419111620066e-09,5.263508062041155e-09,6.17059926064967e-10,4.379925084441202e-09,6.313194307392199e-09,1.3145974368883721e-08,0.10493537288761341,7.418130000587553e-05
heydemann,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.858484651896098e-09,4.9767459267590105e-09,6.172549627496032e-10,3.8215372298668515e-09,5.758511132087711e-09,1.2190499637961754e-08,0.0964815403917544,3.4886819994426334e-05
kasa,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.169953104649275e-09,6.2108730222546684e-09,6.984677062298943e-10,4.941146974075388e-09,7.194800053267614e-09,1.4787618336459336e-08,0.12252515389734323,2.091664000545279e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,1.0,5.562052444565333e-09,5.67680898601188e-09,7.417654458610472e-10,4.368400261825622e-09,6.568167401238478e-09,1.3420388756279154e-08,0.11045324335478884,0.0003204116400956991
raw_atan2,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.111177313411102e-09,6.128695419049646e-09,6.934949951095583e-10,5.1178233203259906e-09,7.128695093749717e-09,1.4788968899757407e-08,0.12135796303790727,3.275360013503814e-06
taubin,"grid:n_x_noise:samples_per_fit=40,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.213273763472726e-09,6.233560281267317e-09,7.038243003053666e-10,5.001271481856027e-09,7.238989637366823e-09,1.488893299647219e-08,0.12338543116351533,8.627524008261389e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,,1.7119872942673788e-11,1.7134000733096752e-11,6.355329555377132e-13,1.6024132335579097e-11,1.8067335179672407e-11,6.185977106220249e-11,0.00033997261104358185,0.00011621779996858095
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,,1.7119872942676916e-11,1.7134000733093628e-11,6.355329555439048e-13,1.6024132335570848e-11,1.8067335179672e-11,6.18597710621864e-11,0.0003399726110436439,8.669082000778872e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,,1.6981201185677698e-11,1.7030345829567834e-11,5.856753211956534e-13,1.593344973131649e-11,1.78780114422924e-11,6.123277450086086e-11,0.0003372188172822714,3.9996020004764434e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.60786269634988e-09,3.607834802706599e-09,8.202250517809908e-13,3.6065401526683853e-09,3.6091323127876533e-09,6.1461929114232695e-09,0.07164623857151356,2.9520380030589878e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,1.0,1.711756312665087e-11,1.7137231193293694e-11,6.380012158242349e-13,1.6022391534782477e-11,1.807956329690571e-11,6.183802030426237e-11,0.00033992674188398165,0.0036926348600718486
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.727893654202105e-09,3.7279032437857975e-09,8.109278569367623e-13,3.7265523306825844e-09,3.729187293701742e-09,6.684067041935591e-09,0.07402985662076701,6.906120015628403e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.607862710893437e-09,3.6078348077082954e-09,8.202257095063236e-13,3.606540164647002e-09,3.6091323182278717e-09,6.146197706364201e-09,0.07164623886032477,8.926683995014173e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.4481189806328775e-10,2.4592548528570104e-10,7.433627528144638e-12,2.313806682069857e-10,2.5706232812403913e-10,8.138657800490291e-10,0.004861562961232605,0.00012274362004973226
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.4481189806329514e-10,2.459254852857168e-10,7.433627528150933e-12,2.3138066820694141e-10,2.570623281240612e-10,8.138657800490589e-10,0.004861562961232751,8.95639000191295e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.431527077972529e-10,2.4401998469108313e-10,7.408598134643004e-12,2.3055615655717778e-10,2.560025846191866e-10,8.070308931077804e-10,0.0048286141625557225,4.462311997485813e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.618901222189534e-09,3.620759814371214e-09,1.081605088801935e-11,3.598927009276329e-09,3.6343982963613335e-09,6.652842637813878e-09,0.07186544559859522,3.0093960031081224e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,1.0,2.449069069487269e-10,2.459552713554082e-10,7.518680036797862e-12,2.3127241747126246e-10,2.5697135048699226e-10,8.149008397343484e-10,0.004863449681943866,0.0039923849600018
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.738541856597813e-09,3.739678618038438e-09,1.0647729188004254e-11,3.72117378256762e-09,3.7521750359424425e-09,7.118361420734567e-09,0.07424131246413172,7.315880102396477e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.618903787372614e-09,3.6207599842091463e-09,1.0815838159894918e-11,3.598932879040651e-09,3.634399836366049e-09,6.652900076521918e-09,0.07186549653892595,9.736580010212492e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.839840347165355e-10,4.816744901291707e-10,1.6302524807980472e-11,4.6053734502601075e-10,5.086135742607513e-10,1.5879151448526957e-09,0.009611129506448896,0.0001154913999926066
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.839840347165392e-10,4.816744901291879e-10,1.6302524807974352e-11,4.605373450260272e-10,5.086135742607542e-10,1.587915144852745e-09,0.009611129506448969,8.663319997140206e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.80720756620581e-10,4.791231568596377e-10,1.6200210363158834e-11,4.560804821306035e-10,5.048752154085279e-10,1.5799806648410123e-09,0.009546326153143764,4.2531439921731364e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.637398293066666e-09,3.6361478110219933e-09,2.201069395284203e-11,3.604721417024643e-09,3.669561975888003e-09,7.155285404490795e-09,0.07223276710289692,3.033121993212262e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,1.0,4.847864145735494e-10,4.817224979933695e-10,1.6105593385333654e-11,4.614987253891633e-10,5.08725928582708e-10,1.5864183288927908e-09,0.009627063455021486,0.004939605180024956
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.7560281241391045e-09,3.756583306567617e-09,2.211640582112288e-11,3.728640026563814e-09,3.796028224424317e-09,7.500460482346871e-09,0.07458856107125196,7.5929199920210524e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.6374101774524877e-09,3.636165435903968e-09,2.201108167381196e-11,3.6047328563159854e-09,3.669571430942231e-09,7.155644215824385e-09,0.07223300310731658,8.975826001915266e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.751437182446915e-10,9.753681936994355e-10,2.688345983369296e-11,9.264916612110378e-10,1.0191207961908036e-09,3.1229108246391923e-09,0.019364755634840445,0.00011798137997175218
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.751437182446924e-10,9.75368193699445e-10,2.6883459833689744e-11,9.26491661211042e-10,1.0191207961908169e-09,3.12291082463925e-09,0.01936475563484046,9.032540003317991e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.678721612883913e-10,9.687193197375788e-10,2.6795406338791454e-11,9.176071695665822e-10,1.0121686544061794e-09,3.131175045950099e-09,0.01922035443437222,4.083706002347754e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.736397272631626e-09,3.7315231163068385e-09,3.8894339116718795e-11,3.6869620409165958e-09,3.797744479006963e-09,8.265726368094214e-09,0.07419872454230378,3.063327998461318e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,1.0,9.780525262716665e-10,9.775966130404614e-10,2.637087063623412e-11,9.320750021744705e-10,1.0198876078480458e-09,3.122858369200185e-09,0.019422519793678924,0.005438518359987939
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.851924759585932e-09,3.848764487070291e-09,4.006471519823027e-11,3.800990791212328e-09,3.918803992301784e-09,8.490750785202251e-09,0.07649291104232486,7.145060026232386e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.736453254654294e-09,3.731529640389758e-09,3.888615202110565e-11,3.6870569098157707e-09,3.797856097176026e-09,8.26570139958598e-09,0.07419983625349941,9.676211999249063e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.4680787217362815e-09,1.4645457982728607e-09,4.94559310868661e-11,1.3776595775014637e-09,1.5365288922403193e-09,4.872119800342753e-09,0.029153636707321087,0.00011858887999551371
